material_description,vendor,material_price,link,dow,location,zip,region,date,raw_material,steel_price,copper_price,target_price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,homedepot,379.0,https://www.homedepot.com/p/Southwire-500-ft-6-Black-Stranded-CU-SIMpull-THHN-Wire-20493301/202316339,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,copper,1566.0,7742.35,low price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,homedepot,379.0,https://www.homedepot.com/p/Southwire-500-ft-6-Black-Stranded-CU-SIMpull-THHN-Wire-20493301/202316339,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,copper,1566.0,7742.35,low price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,20.62,https://www.homedepot.com/p/1-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-101568/100400409,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,high price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,dkhardware,33.34,https://www.dkhardware.com/allied-tube-and-conduit-1-in-x-10-ft-electric-metallic-tube-emt-conduit-101568-product-3154073.html,Tuesday,"1835 E Hallandale Bch 264 Hallandale. Beach, FL, 33009",33009,southeast,2022-11-01,steel,1566.0,7742.35,high price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),pinterest,2.98,https://www.pinterest.com/pin/230668812499210604/,Tuesday,"651 Brannan St. San Francisco, CA, 94107",94107,west,2022-11-01,steel,1566.0,7742.35,low price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),amazon,8.41,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,steel,1566.0,7742.35,high price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,dkhardware,200.02,https://www.dkhardware.com/southwire-250-ft-12-2-solid-romex-simpull-cu-nm-b-w-g-wire-28828255-product-3154834.html,Tuesday,"1835 E Hallandale Bch 264 Hallandale. Beach, FL, 33009",33009,southeast,2022-11-01,copper,1566.0,7742.35,high price
1 in. Electrical Metallic Tube (EMT) Set-Screw Connector,homedepot,1.6,https://www.homedepot.com/p/Halex-1-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connector-62710/100562217,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,high price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),homedepot,3.98,https://www.homedepot.com/p/Halex-1-2-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26270/100137321,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,low price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),amazon,8.54,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,steel,1566.0,7742.35,high price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),supplyworks,3.66,https://www.supplyworks.com/Sku/202328185/halex-34-in-electrical-metallic-tube-emt-set-screw-coupling-5-pack-051411232221-23222,Tuesday,"6260 Abbott Dr. Omaha, Nebraska, 68110",68110,central,2022-11-01,steel,1566.0,7742.35,high price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,149.0,https://www.homedepot.com/p/Southwire-250-ft-12-2-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-28828269/202019375,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,copper,1566.0,7742.35,high price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,289.0,https://www.homedepot.com/p/Southwire-250-ft-12-3-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-63947655/202316276,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,copper,1566.0,7742.35,low price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,amazon,613.64,https://www.amazon.com/SOUTHWIRE-COMPANY-LL-20499001-Stranded/dp/B002JFY1W2,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,copper,1566.0,7742.35,low price
1 in. Electric Metallic Tube (EMT) Set-Screw Coupling,homedepot,1.15,https://www.homedepot.com/p/Halex-1-in-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-62810/202241090,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,high price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,gordonelectricsupply,4.59,https://www.gordonelectricsupply.com/p/Allied-898302-Emt-Conduit-1-2-Emt-Conduit-X-10/1608,Tuesday,"1290 N Hobbie Ave. Kankakee, Illinois, 60901",60901,central,2022-11-01,steel,1566.0,7742.35,low price
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,ebay,172.22,https://www.ebay.com/itm/203704802084,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-01,copper,1566.0,7742.35,high price
250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,ebay,111.07,https://www.ebay.com/itm/363478081520,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-01,copper,1566.0,7742.35,about average
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,lowes,149.0,https://www.lowes.com/pd/Southwire-Romex-SIMpull-250-ft-12-2-Non-Metallic-Wire-By-the-Roll/1193433,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-01,copper,1566.0,7742.35,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-01,copper,1566.0,7742.35,about average
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-01,copper,1566.0,7742.35,about average
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,lowes,12.68,https://www.lowes.com/pd/Common-3-4-in-Actual-75-In-Metallic-Emt-10-ft-Conduit/3129553,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-01,steel,1566.0,7742.35,high price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,wilmar,17.55,https://www.wilmar.com/Sku/24-87610/1-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020032-101568,Tuesday,"28 Biopolis Road. Singapore, 138568",other,other,2022-11-01,steel,1566.0,7742.35,low price
250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,159.0,https://www.homedepot.com/p/Southwire-250-ft-14-3-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-63946855/202316275,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,copper,1566.0,7742.35,about average
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,supplyworks,150.0,https://www.supplyworks.com/Sku/2487615/12-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020018-853428,Tuesday,"6260 Abbott Dr. Omaha, Nebraska, 68110",68110,central,2022-11-01,steel,1566.0,7742.35,high price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,amazon,155.99,https://www.amazon.com/Gauge-Stranded-Copper-Building-Wire/dp/B08DZMFZTR,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,copper,1566.0,7742.35,low price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),lowes,5.99,https://www.lowes.com/pd/Sigma-Electric-ProConnex-1-2-in-Set-Screw-Connector-Electrical-Metal-Tubing-Compatible-Conduit-Fitting/1000152643,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-01,steel,1566.0,7742.35,high price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,qcsupply,339.09,https://www.qcsupply.com/12-3-romex-simpull-wire-250ft.html,Tuesday,"574 Road 11. Schuyler, Nebraska, 68661",68661,central,2022-11-01,copper,1566.0,7742.35,high price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,lowes,5.99,https://www.lowes.com/pd/Common-1-2-in-Actual-50-In-Metallic-Emt-10-ft-Conduit/3129551,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-01,steel,1566.0,7742.35,about average
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,amazon,98.99,https://www.amazon.com/EMT-Conduit-10-ft-Steel/dp/B0078RZC4M,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,steel,1566.0,7742.35,high price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,11.91,https://www.homedepot.com/p/3-4-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-853429/100400406,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,high price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,7.22,https://www.homedepot.com/p/1-2-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-853428/100400405,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,high price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),lowes,5.99,https://www.lowes.com/pd/Sigma-Electric-ProConnex-3-4-in-Set-Screw-Coupling-Electrical-Metal-Tubing-Compatible-Conduit-Fitting/1100265,Tuesday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-11-01,steel,1566.0,7742.35,high price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,ebay,877.38,https://www.ebay.com/itm/225134643467,Tuesday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-11-01,copper,1566.0,7742.35,about average
500 ft. 6 Gauge Black Stranded Copper THHN Wire,amazon,470.43,https://www.amazon.com/Cerrowire-112-4201J-500-Feet-Stranded-Black/dp/B00D49VU6W,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,copper,1566.0,7742.35,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,amazon,470.43,https://www.amazon.com/Cerrowire-112-4201J-500-Feet-Stranded-Black/dp/B00D49VU6W,Tuesday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-11-01,copper,1566.0,7742.35,high price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,homedepot,145.0,https://www.homedepot.com/p/Southwire-500-ft-10-Black-Stranded-CU-THHN-Wire-22973257/202316335,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,copper,1566.0,7742.35,low price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,menards,7.24,https://www.menards.com/main/electrical/conduit-conduit-fittings-raceways/conduit/wheatland-tube-company-emt-conduit/0559010000/p-1444446525135-c-6423.htm,Tuesday,"4777 Menard Drive. Eau Claire, Wisconsin, 54703",54703,northplaines,2022-11-01,steel,1566.0,7742.35,high price
1 in. Electrical Metallic Tube (EMT) Set-Screw Connector,com/p/steel-city-emt-conduit-connector-785991183801,1.99,https://killingworthtruevalue.com/p/steel-city-emt-conduit-connector-785991183801,Tuesday,online,other,other,2022-11-01,steel,1566.0,7742.35,high price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,2.98,https://www.homedepot.com/p/Halex-3-4-in-Standard-Fitting-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-5-Pack-26282/202288508,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,low price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,3.98,https://www.homedepot.com/p/Halex-1-2-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26270/100137321,Tuesday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-11-01,steel,1566.0,7742.35,about average
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,gordonelectricsupply,8.12,https://www.gordonelectricsupply.com/p/Allied-898303-Emt-Conduit-3-4-Emt-Conduit-X-10/1673,Tuesday,"1290 N Hobbie Ave. Kankakee, Illinois, 60901",60901,central,2022-11-01,steel,1566.0,7742.35,low price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,amazon,613.64,https://www.amazon.com/SOUTHWIRE-COMPANY-LL-20499001-Stranded/dp/B002JFY1W2,Monday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-24,copper,1545.64,7540.0,low price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),homedepot,2.98,https://www.homedepot.com/p/Halex-3-4-in-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-5-Pack-26282/202288508,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,steel,1545.64,7540.0,low price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,wilmar,17.55,https://www.wilmar.com/Sku/24-87610/allied-tube-and-conduit-1-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020032-101568,Monday,"28 Biopolis Road. Singapore, 138568",other,other,2022-10-24,steel,1545.64,7540.0,low price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),homedepot,3.98,https://www.homedepot.com/p/Halex-1-2-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26270/100137321,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,steel,1545.64,7540.0,low price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,ebarnett,10.47,https://www.ebarnett.com/Sku/2487616/34-in-x-10-ft-electric-metallic-tube-emt-conduit-091111020025-853429,Monday,"4601 Bulls Bay Hwy #100. Jacksonville, FL, 32219",32219,southeast,2022-10-24,steel,1545.64,7540.0,about average
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,289.0,https://www.homedepot.com/p/Southwire-250-ft-12-3-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-63947655/202316276,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,low price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,homedepot,149.0,https://www.homedepot.com/p/Southwire-250-ft-12-2-Solid-Romex-SIMpull-CU-NM-B-W-G-Wire-28828269/202019375,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,high price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,dkhardware,200.02,https://www.dkhardware.com/southwire-250-ft-12-2-solid-romex-simpull-cu-nm-b-w-g-wire-28828255-product-3154834.html,Monday,"1835 E Hallandale Bch 264 Hallandale. Beach, FL, 33009",33009,southeast,2022-10-24,copper,1545.64,7540.0,high price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),pinterest,2.98,https://www.pinterest.com/pin/230668812499210604/,Monday,"651 Brannan St. San Francisco, CA, 94107",94107,west,2022-10-24,steel,1545.64,7540.0,low price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,lowes,279.0,https://www.lowes.com/pd/Southwire-Romex-SIMpull-250-ft-12-3-Non-Metallic-Wire-By-the-Roll/3136775,Monday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-24,copper,1545.64,7540.0,low price
1 in. Electrical Metallic Tube (EMT) Set-Screw Connector,homedepot,1.6,https://www.homedepot.com/p/Halex-1-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connector-62710/100562217,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,steel,1545.64,7540.0,high price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),amazon,5.99,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Monday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-24,steel,1545.64,7540.0,high price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,gordonelectricsupply,8.36,https://www.gordonelectricsupply.com/p/Allied-898303-Emt-Conduit-3-4-Emt-Conduit-X-10/1673,Monday,"1290 N Hobbie Ave. Kankakee, Illinois, 60901",60901,central,2022-10-24,steel,1545.64,7540.0,low price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,lowes,7.68,https://www.lowes.com/pd/Common-1-2-in-Actual-50-In-Metallic-Emt-10-ft-Conduit/3129551,Monday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-24,steel,1545.64,7540.0,high price
250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,homedepot,118.0,https://www.homedepot.com/p/Southwire-250-ft-14-2-Romex-SIMpull-Solid-NM-B-W-G-Wire-28827469/202019377,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,high price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,amazon,155.99,https://www.amazon.com/Gauge-Stranded-Copper-Building-Wire/dp/B08DZMFZTR,Monday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-24,copper,1545.64,7540.0,low price
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),superarbor,3.6,https://www.superarbor.io/products/100163157-3-4-in-electrical-metallic-tube-emt-set-screw-connectors-5-pack,Monday,online,other,other,2022-10-24,steel,1545.64,7540.0,about average
1 in. Electric Metallic Tube (EMT) Set-Screw Coupling,homedepot,1.15,https://www.homedepot.com/p/Halex-1-in-Electric-Metallic-Tube-EMT-Set-Screw-Coupling-62810/202241090,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,steel,1545.64,7540.0,high price
1/2 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,ebay,9.09,https://www.ebay.com/p/1700352648,Monday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-24,steel,1545.64,7540.0,high price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,ebay,315.01,https://www.ebay.com/b/12-3-Romex/92078/bn_7023293830,Monday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-24,copper,1545.64,7540.0,high price
1 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,homedepot,20.62,https://www.homedepot.com/p/1-in-x-10-ft-Electric-Metallic-Tube-EMT-Conduit-101568/100400409,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,steel,1545.64,7540.0,high price
1/2 in. Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),lowes,5.99,https://www.lowes.com/pd/Sigma-Electric-ProConnex-1-2-in-Set-Screw-Coupling-Electrical-Metal-Tubing-Compatible-Conduit-Fitting/1100263,Monday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-24,steel,1545.64,7540.0,high price
3/4 in. x 10 ft. Electric Metallic Tube (EMT) Conduit,amazon,98.99,https://www.amazon.com/EMT-Conduit-10-ft-Steel/dp/B0078RZC4M,Monday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-24,steel,1545.64,7540.0,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,homedepot,379.0,https://www.homedepot.com/p/Southwire-500-ft-6-Black-Stranded-CU-SIMpull-THHN-Wire-20493301/202316339,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,low price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,homedepot,379.0,https://www.homedepot.com/p/Southwire-500-ft-6-Black-Stranded-CU-SIMpull-THHN-Wire-20493301/202316339,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,low price
250 ft. 12/3 Solid Romex SIMpull CU NM-B W/G Wire,qcsupply,339.09,https://www.qcsupply.com/12-3-romex-simpull-wire-250ft.html,Monday,"574 Road 11. Schuyler, Nebraska, 68661",68661,central,2022-10-24,copper,1545.64,7540.0,high price
250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire,lowes,149.0,https://www.lowes.com/pd/Southwire-Romex-SIMpull-250-ft-12-2-Non-Metallic-Wire-By-the-Roll/1193433,Monday,"1000 Lowe's Blvd. Mooresville, NC, 28117",28117,east,2022-10-24,copper,1545.64,7540.0,high price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,cooper-electric,398.95,https://www.cooper-electric.com/product/detail/23760/thhn-copper-wic-thhn-10-str-blk-500r,Monday,"1 Matrix Drive. Monroe, NJ, 08831",08831,northeast,2022-10-24,copper,1545.64,7540.0,high price
500 ft. 4 Gauge Black Stranded Copper THHN Wire,homedepot,765.0,https://www.homedepot.com/p/Southwire-500-ft-4-Black-Stranded-CU-SIMpull-THHN-Wire-20499001/202316585,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,about average
3/4 in. Standard Fitting Electric Metallic Tube (EMT) Set-Screw Coupling (5-Pack),supplyworks,3.66,https://www.supplyworks.com/Sku/202328185/halex-34-in-electrical-metallic-tube-emt-set-screw-coupling-5-pack-051411232221-23222,Monday,"6260 Abbott Dr. Omaha, Nebraska, 68110",68110,central,2022-10-24,steel,1545.64,7540.0,high price
3/4 in. Electrical Metallic Tube (EMT) Set-Screw Connector (5-Pack),homedepot,4.6,https://www.homedepot.com/p/Halex-3-4-in-Electrical-Metallic-Tube-EMT-Set-Screw-Connectors-5-Pack-26272/100163157,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,steel,1545.64,7540.0,low price
500 ft. 10 Gauge Black Stranded Copper THHN Wire,homedepot,145.0,https://www.homedepot.com/p/Southwire-500-ft-10-Black-Stranded-CU-THHN-Wire-22973257/202316335,Monday,"2455 Paces Ferry Rd SE. Atlanta, GA, 30339",30339,southeast,2022-10-24,copper,1545.64,7540.0,low price
1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack),amazon,5.99,https://www.amazon.com/Halex-26270-STEEL-CONNECTOR-Silver/dp/B00L2J46LW,Monday,"410 Terry Ave N. Seattle, WA, 98109",98109,west,2022-10-24,steel,1545.64,7540.0,high price
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Monday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-24,copper,1545.64,7540.0,about average
500 ft. 6 Gauge Black Stranded Copper THHN Wire,ebay,445.81,https://www.ebay.com/itm/203860011450,Monday,"2025 Hamilton Avenue. San Jose, California, 95125",95125,west,2022-10-24,copper,1545.64,7540.0,about average
